Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
6037;CA-2016-131205;09/04/16;09/08/2016;Standard Class;AA-10645;Anna Andreadi;Consumer;United States;Georgetown;Kentucky;40324;South;FUR-FU-10003347;Furniture;Furnishings;Coloredge Poster Frame;426;3;0;16614
1218;US-2017-118087;09/09/17;9/13/2017;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10001867;Furniture;Furnishings;Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry;17024;2;2;17024
312;CA-2016-142902;09/12/16;9/14/2016;Second Class;BP-11185;Ben Peterman;Corporate;United States;Arvada;Colorado;80004;West;FUR-FU-10001756;Furniture;Furnishings;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;15232;1;2;17136
4511;CA-2016-119935;11/10/16;11/14/2016;Standard Class;KM-16225;Kalyca Meade;Corporate;United States;Springfield;Missouri;65807;Central;FUR-FU-10001085;Furniture;Furnishings;3M Polarizing Light Filter Sleeves;373;2;0;17158
4707;CA-2016-158435;05/05/17;5/18/2016;First Class;AG-10900;Arthur Gainer;Consumer;United States;Waterbury;Connecticut;6708;East;FUR-FU-10003975;Furniture;Furnishings;Eldon Advantage Chair Mats for Low to Medium Pile Carpets;17324;4;0;17324
2082;CA-2015-120103;12/12/16;12/29/2015;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;Phoenix;Arizona;85023;West;FUR-FU-10002885;Furniture;Furnishings;Magna Visual Magnetic Picture Hangers;7712;2;2;17352
6205;CA-2017-145660;12/01/17;12/03/2017;First Class;MG-17650;Matthew Grinstein;Home Office;United States;Marion;Ohio;43302;East;FUR-FU-10002885;Furniture;Furnishings;Magna Visual Magnetic Picture Hangers;7712;2;2;17352
7825;CA-2014-125150;05/04/15;5/23/2014;Standard Class;PW-19030;Pauline Webber;Corporate;United States;Los Angeles;California;90036;West;FUR-CH-10002439;Furniture;Chairs;Iceberg Nesting Folding Chair, 19w x 6d x 43h;23288;5;2;17466
8060;CA-2015-121188;08/04/17;09/04/2015;Standard Class;CB-12025;Cassandra Brandow;Consumer;United States;Los Angeles;California;90049;West;FUR-FU-10003981;Furniture;Furnishings;Eldon Wave Desk Accessories;416;2;0;17472
2205;CA-2015-128860;06/05/17;07/05/2015;Standard Class;SC-20725;Steven Cartwright;Consumer;United States;Lancaster;Pennsylvania;17602;East;FUR-FU-10001473;Furniture;Furnishings;Eldon Executive Woodline II Desk Accessories, Mahogany;20104;1;2;17591
800;CA-2015-101910;11/03/17;12/03/2015;Standard Class;CD-11920;Carlos Daly;Consumer;United States;Lake Elsinore;California;92530;West;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;28392;5;2;17745
1268;US-2014-167738;12/12/15;12/29/2014;Standard Class;JC-16105;Julie Creighton;Corporate;United States;Los Angeles;California;90045;West;FUR-CH-10001146;Furniture;Chairs;Global Value Mid-Back Manager's Chair, Gray;292272;6;2;18267
7391;CA-2017-108035;11/05/19;12/03/2017;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Chattanooga;Tennessee;37421;South;FUR-FU-10004017;Furniture;Furnishings;"Executive Impressions 13"" Chairman Wall Clock";10152;5;2;19035
4001;CA-2014-116834;10/11/14;10/16/2014;Standard Class;Dp-13240;Dean percer;Home Office;United States;Seattle;Washington;98115;West;FUR-FU-10001196;Furniture;Furnishings;DAX Cubicle Frames - 8x10;6347;11;0;19041
5148;CA-2017-128734;12/12/18;12/31/2017;Standard Class;JL-15175;James Lanier;Home Office;United States;Chandler;Arizona;85224;West;FUR-FU-10001731;Furniture;Furnishings;Acrylic Self-Standing Desk Frames;8544;4;2;19224
479;CA-2016-152632;10/03/18;11/02/2016;Standard Class;JE-15475;Jeremy Ellison;Consumer;United States;Troy;New York;12180;East;FUR-FU-10002671;Furniture;Furnishings;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;402;3;0;19296
5557;CA-2015-125066;12/02/16;12/18/2015;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;Jackson;Mississippi;39212;South;FUR-FU-10003829;Furniture;Furnishings;Stackable Trays;616;2;0;19712
5584;CA-2014-116673;12/03/15;12/19/2014;Second Class;JO-15280;Jas O'Carroll;Consumer;United States;San Diego;California;92037;West;FUR-FU-10003829;Furniture;Furnishings;Stackable Trays;616;2;0;19712
6395;CA-2016-129126;12/02/17;12/19/2016;Standard Class;PK-19075;Pete Kriz;Consumer;United States;New York City;New York;10011;East;FUR-FU-10002937;Furniture;Furnishings;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";39692;4;0;19846
2651;US-2016-146794;09/02/18;10/01/2016;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;Hesperia;California;92345;West;FUR-BO-10004467;Furniture;Bookcases;Bestar Classic Bookcase;4249575;5;15;19998
3584;CA-2015-121650;12/10/15;12/16/2015;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;Jackson;Michigan;49201;Central;FUR-TA-10003569;Furniture;Tables;Bretford CR8500 Series Meeting Room Furniture;80196;2;0;20049
3817;CA-2015-102582;09/03/16;9/19/2015;Standard Class;NW-18400;Natalie Webber;Consumer;United States;Mobile;Alabama;36608;South;FUR-TA-10003569;Furniture;Tables;Bretford CR8500 Series Meeting Room Furniture;80196;2;0;20049
2112;CA-2015-164882;10/07/17;10/31/2015;Same Day;SG-20080;Sandra Glassco;Consumer;United States;Redlands;California;92374;West;FUR-CH-10004218;Furniture;Chairs;Global Fabric Manager's Chair, Dark Gray;323136;4;2;20196
6702;CA-2015-153535;05/08/16;5/24/2015;Standard Class;SG-20470;Sheri Gordon;Consumer;United States;Wilson;North Carolina;27893;South;FUR-FU-10001986;Furniture;Furnishings;"Dana Fluorescent Magnifying Lamp, White, 36""";163136;4;2;20392
4185;CA-2016-143749;12/05/16;12/07/2016;First Class;AG-10300;Aleksandra Gannaway;Corporate;United States;Franklin;Massachusetts;2038;East;FUR-BO-10002853;Furniture;Bookcases;O'Sullivan 5-Shelf Heavy-Duty Bookcases;8194;1;0;20485
5458;CA-2017-130631;12/05/19;01/02/2018;Standard Class;BS-11755;Bruce Stewart;Consumer;United States;Edmonds;Washington;98026;West;FUR-FU-10004093;Furniture;Furnishings;Hand-Finished Solid Wood Document Frame;6846;2;0;20538
2042;CA-2015-122287;06/06/16;6/23/2015;Standard Class;SN-20560;Skye Norling;Home Office;United States;Peoria;Arizona;85345;West;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;7536;5;2;20724
3343;CA-2016-145982;08/03/18;09/01/2016;Second Class;TB-21055;Ted Butterfield;Consumer;United States;Quincy;Massachusetts;2169;East;FUR-TA-10001307;Furniture;Tables;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;244615;1;3;20967
523;CA-2017-145142;01/11/18;1/25/2017;First Class;MC-17605;Matt Connell;Corporate;United States;Detroit;Michigan;48234;Central;FUR-TA-10001857;Furniture;Tables;Balt Solid Wood Rectangular Table;21098;2;0;21098
724;CA-2014-117429;10/07/14;10/13/2014;Standard Class;MR-17545;Mathew Reese;Home Office;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10000222;Furniture;Furnishings;"Seth Thomas 16"" Steel Case Clock";12992;5;2;21112
174;CA-2014-118962;08/05/14;08/09/2014;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;340144;7;2;21259
5710;US-2015-160857;05/08/15;5/15/2015;Standard Class;NW-18400;Natalie Webber;Consumer;United States;New York City;New York;10024;East;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;127764;2;1;21294
8371;CA-2016-163972;10/05/17;10/21/2016;Standard Class;MG-17890;Michael Granlund;Home Office;United States;Fresno;California;93727;West;FUR-BO-10003894;Furniture;Bookcases;Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black;120666;2;15;21294
9805;CA-2015-122973;07/06/16;7/20/2015;Second Class;PJ-19015;Pauline Johnson;Consumer;United States;New York City;New York;10024;East;FUR-FU-10002364;Furniture;Furnishings;Eldon Expressions Wood Desk Accessories, Oak;738;1;0;21402
2732;CA-2017-104801;02/01/18;2/19/2017;Standard Class;FH-14350;Fred Harton;Consumer;United States;Seattle;Washington;98105;West;FUR-FU-10004017;Furniture;Furnishings;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";10753;1;0;21506
6239;CA-2015-134075;12/12/15;12/16/2015;Standard Class;HA-14905;Helen Abelman;Consumer;United States;San Jose;California;95123;West;FUR-FU-10004597;Furniture;Furnishings;Eldon Cleatmat Chair Mats for Medium Pile Carpets;1665;3;0;21645
2440;CA-2017-139948;07/05/18;7/22/2017;Standard Class;SW-20455;Shaun Weien;Consumer;United States;Tampa;Florida;33614;South;FUR-FU-10002597;Furniture;Furnishings;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;7904;2;2;21736
720;CA-2014-104472;06/02/14;06/07/2014;Standard Class;CK-12325;Christine Kargatis;Home Office;United States;Orem;Utah;84057;West;FUR-FU-10000246;Furniture;Furnishings;Aluminum Document Frame;7332;6;0;21996
2884;CA-2016-130799;11/11/16;11/16/2016;Second Class;BK-11260;Berenike Kampe;Consumer;United States;San Francisco;California;94110;West;FUR-FU-10001852;Furniture;Furnishings;Eldon Regeneration Recycled Desk Accessories, Smoke;696;4;0;22272
3458;CA-2017-136448;09/04/18;9/18/2017;First Class;AS-10090;Adam Shillingsburg;Consumer;United States;Philadelphia;Pennsylvania;19143;East;FUR-FU-10003832;Furniture;Furnishings;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;22512;3;2;22512
1055;CA-2015-110667;04/04/15;04/08/2015;Standard Class;NF-18595;Nicole Fjeld;Home Office;United States;New York City;New York;10009;East;FUR-FU-10004622;Furniture;Furnishings;Eldon Advantage Foldable Chair Mats for Low Pile Carpets;1084;2;0;22764
500;CA-2016-126158;07/01/18;7/31/2016;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Costa Mesa;California;92627;West;FUR-FU-10000073;Furniture;Furnishings;Deflect-O Glasstique Clear Desk Accessories;693;9;0;22869
3273;CA-2015-146038;02/09/15;2/16/2015;Standard Class;SJ-20215;Sarah Jordon;Consumer;United States;Los Angeles;California;90049;West;FUR-CH-10002774;Furniture;Chairs;Global Deluxe Stacking Chair, Gray;20392;5;2;22941
2615;CA-2014-147298;04/02/16;05/03/2014;Standard Class;AG-10300;Aleksandra Gannaway;Corporate;United States;Los Angeles;California;90049;West;FUR-CH-10004886;Furniture;Chairs;Bevis Steel Folding Chairs;23028;3;2;23028
3752;CA-2017-161956;08/03/19;8/29/2017;Second Class;DR-12880;Dan Reichenbach;Corporate;United States;Inglewood;California;90301;West;FUR-CH-10004886;Furniture;Chairs;Bevis Steel Folding Chairs;23028;3;2;23028
4553;US-2014-106334;12/03/16;01/02/2015;Standard Class;JF-15490;Jeremy Farry;Consumer;United States;San Francisco;California;94122;West;FUR-CH-10004886;Furniture;Chairs;Bevis Steel Folding Chairs;23028;3;2;23028
7932;US-2016-168095;07/03/17;7/20/2016;Standard Class;MC-17425;Mark Cousins;Corporate;United States;Portland;Oregon;97206;West;FUR-CH-10004886;Furniture;Chairs;Bevis Steel Folding Chairs;23028;3;2;23028
440;CA-2017-157252;01/08/18;1/23/2017;Second Class;CV-12805;Cynthia Voltz;Corporate;United States;New York City;New York;10024;East;FUR-CH-10003396;Furniture;Chairs;Global Deluxe Steno Chair;207846;3;1;23094
7800;CA-2017-166184;03/12/18;3/27/2017;First Class;HR-14830;Harold Ryan;Corporate;United States;New York City;New York;10035;East;FUR-CH-10003396;Furniture;Chairs;Global Deluxe Steno Chair;207846;3;1;23094
273;CA-2015-155334;07/06/17;7/31/2015;First Class;HA-14920;Helen Andreada;Consumer;United States;San Francisco;California;94109;West;FUR-FU-10003274;Furniture;Furnishings;Regeneration Desk Collection;528;3;0;23232
769;CA-2014-106810;05/02/15;5/20/2014;Standard Class;AJ-10795;Anthony Johnson;Corporate;United States;Saint Petersburg;Florida;33710;South;FUR-FU-10004306;Furniture;Furnishings;Electrix Halogen Magnifier Lamp;31088;2;2;23316
1689;CA-2017-143798;12/10/17;12/12/2017;First Class;AW-10840;Anthony Witt;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10004306;Furniture;Furnishings;Electrix Halogen Magnifier Lamp;31088;2;2;23316
2342;US-2014-143231;12/07/16;01/03/2015;First Class;GM-14455;Gary Mitchum;Home Office;United States;Franklin;Massachusetts;2038;East;FUR-FU-10002501;Furniture;Furnishings;Nu-Dell Executive Frame;632;5;0;23384
5397;US-2016-147340;09/12/17;9/24/2016;Same Day;EB-13750;Edward Becker;Corporate;United States;San Francisco;California;94110;West;FUR-FU-10002501;Furniture;Furnishings;Nu-Dell Executive Frame;632;5;0;23384
3955;CA-2014-133228;04/04/14;04/09/2014;Standard Class;MS-17710;Maurice Satty;Consumer;United States;Detroit;Michigan;48205;Central;FUR-FU-10004020;Furniture;Furnishings;Advantus Panel Wall Acrylic Frame;547;1;0;23521
6031;US-2017-152492;07/06/17;07/06/2017;Same Day;AH-10585;Angele Hood;Consumer;United States;Miami;Florida;33142;South;FUR-CH-10000155;Furniture;Chairs;Global Comet Stacking Armless Chair;23924;1;2;23924
9666;CA-2017-157448;11/04/18;11/20/2017;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Los Angeles;California;90049;West;FUR-FU-10003268;Furniture;Furnishings;Eldon Radial Chair Mat for Low to Medium Pile Carpets;11994;3;0;23988
3763;CA-2016-156251;08/01/17;8/18/2016;Second Class;TS-21160;Theresa Swint;Corporate;United States;West Allis;Wisconsin;53214;Central;FUR-BO-10001337;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;24196;2;0;24196
6340;CA-2017-143112;10/05/17;10/09/2017;Standard Class;TS-21370;Todd Sumrall;Corporate;United States;New York City;New York;10035;East;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;221382;2;1;24598
2634;US-2017-110604;05/03/18;5/20/2017;Standard Class;JF-15295;Jason Fortune-;Consumer;United States;Seattle;Washington;98103;West;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;22096;1;2;24858
9909;US-2015-129007;09/01/16;9/15/2015;First Class;KD-16615;Ken Dana;Corporate;United States;Anaheim;California;92804;West;FUR-FU-10002379;Furniture;Furnishings;Eldon Econocleat Chair Mats for Low Pile Carpets;20735;5;0;24882
7047;CA-2014-150581;04/08/14;04/12/2014;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;Concord;California;94521;West;FUR-TA-10003748;Furniture;Tables;Bevis 36 x 72 Conference Tables;99592;1;2;24898
6185;CA-2016-143609;12/11/16;12/13/2016;First Class;DB-13270;Deborah Brumfield;Home Office;United States;Portland;Oregon;97206;West;FUR-CH-10004218;Furniture;Chairs;Global Fabric Manager's Chair, Dark Gray;40392;5;2;25245
4402;CA-2016-131737;03/05/17;3/17/2016;Same Day;GZ-14470;Gary Zandusky;Consumer;United States;Columbia;Maryland;21044;East;FUR-FU-10004306;Furniture;Furnishings;Electrix Halogen Magnifier Lamp;9715;5;0;25259
2189;CA-2017-143063;08/10/17;8/15/2017;Standard Class;IL-15100;Ivan Liston;Consumer;United States;Columbus;Indiana;47201;Central;FUR-FU-10003708;Furniture;Furnishings;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";1213;2;0;25473
1195;US-2015-130519;09/03/16;9/15/2015;Same Day;NG-18355;Nat Gilpin;Corporate;United States;Coral Springs;Florida;33065;South;FUR-FU-10002268;Furniture;Furnishings;Ultra Door Push Plate;15712;4;2;25532
1833;CA-2015-131422;11/05/15;11/09/2015;Standard Class;GB-14530;George Bell;Corporate;United States;Monroe;North Carolina;28110;South;FUR-CH-10001270;Furniture;Chairs;Harbour Creations Steel Folding Chair;207;3;2;25875
8282;CA-2017-134810;05/09/17;05/10/2017;First Class;MC-17605;Matt Connell;Corporate;United States;Jacksonville;North Carolina;28540;South;FUR-CH-10001270;Furniture;Chairs;Harbour Creations Steel Folding Chair;207;3;2;25875
9186;CA-2017-156776;08/07/17;08/11/2017;Standard Class;JL-15505;Jeremy Lonsdale;Consumer;United States;Westminster;California;92683;West;FUR-CH-10002317;Furniture;Chairs;Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs;207184;1;2;25898
8923;CA-2016-145709;10/04/16;10/08/2016;Standard Class;AH-10690;Anna Häberlin;Corporate;United States;Coral Gables;Florida;33134;South;FUR-FU-10002885;Furniture;Furnishings;Magna Visual Magnetic Picture Hangers;11568;3;2;26028
6249;CA-2017-121580;05/05/19;06/04/2017;Standard Class;ML-17410;Maris LaWare;Consumer;United States;Columbus;Indiana;47201;Central;FUR-FU-10003981;Furniture;Furnishings;Eldon Wave Desk Accessories;624;3;0;26208
6816;CA-2014-144414;06/05/15;6/21/2014;Standard Class;GH-14425;Gary Hwang;Consumer;United States;Seattle;Washington;98105;West;FUR-FU-10003981;Furniture;Furnishings;Eldon Wave Desk Accessories;624;3;0;26208
881;CA-2017-111689;11/06/19;12/02/2017;Second Class;HP-14815;Harold Pawlan;Home Office;United States;New York City;New York;10024;East;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;12429;5;1;26239
5235;CA-2017-131037;08/10/18;8/23/2017;First Class;TM-21490;Tony Molinari;Consumer;United States;San Francisco;California;94110;West;FUR-TA-10001768;Furniture;Tables;Hon Racetrack Conference Tables;210008;1;2;26251
5944;CA-2014-104178;08/01/16;8/29/2014;Standard Class;JM-15265;Janet Molinari;Corporate;United States;Los Angeles;California;90036;West;FUR-FU-10000771;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Smoke;628;1;0;26376
7241;CA-2017-136651;04/11/18;4/25/2017;Second Class;JF-15355;Jay Fein;Consumer;United States;Pasadena;California;91104;West;FUR-FU-10002445;Furniture;Furnishings;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;6636;7;0;26544
8577;CA-2017-106747;07/03/17;07/04/2017;First Class;TS-21505;Tony Sayre;Consumer;United States;Concord;New Hampshire;3301;East;FUR-FU-10004188;Furniture;Furnishings;Luxo Professional Combination Clamp-On Lamps;1023;1;0;26598
3832;US-2015-111927;11/02/16;11/19/2015;Standard Class;LS-17230;Lycoris Saunders;Consumer;United States;Dover;Delaware;19901;East;FUR-FU-10004017;Furniture;Furnishings;"Executive Impressions 13"" Chairman Wall Clock";7614;3;0;26649
4570;CA-2014-169460;04/07/15;4/21/2014;Second Class;NF-18595;Nicole Fjeld;Home Office;United States;San Jose;California;95123;West;FUR-FU-10004017;Furniture;Furnishings;"Executive Impressions 13"" Chairman Wall Clock";7614;3;0;26649
9071;CA-2017-147550;12/04/17;12/05/2017;First Class;KE-16420;Katrina Edelman;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10001918;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;11352;3;2;26961
7959;CA-2017-131807;10/05/17;10/10/2017;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Chico;California;95928;West;FUR-FU-10004666;Furniture;Furnishings;DAX Clear Channel Poster Frame;729;5;0;26973
9009;CA-2017-107825;11/06/18;11/18/2017;Same Day;NB-18655;Nona Balk;Corporate;United States;Milwaukee;Wisconsin;53209;Central;FUR-FU-10000206;Furniture;Furnishings;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;582;2;0;27354
2317;CA-2017-122035;07/08/18;7/25/2017;Standard Class;EM-13825;Elizabeth Moffitt;Corporate;United States;Sioux Falls;South Dakota;57103;Central;FUR-CH-10003833;Furniture;Chairs;Novimex Fabric Task Chair;18294;3;0;27441
9895;US-2016-115441;07/01/18;7/28/2016;Second Class;SH-19975;Sally Hughsby;Corporate;United States;Milwaukee;Wisconsin;53209;Central;FUR-FU-10001756;Furniture;Furnishings;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;952;5;0;27608
3482;CA-2014-124023;04/07/14;04/10/2014;First Class;PJ-19015;Pauline Johnson;Consumer;United States;Mobile;Alabama;36608;South;FUR-FU-10004415;Furniture;Furnishings;Stacking Tray, Side-Loading, Legal, Smoke;896;2;0;27776
6792;CA-2016-162348;11/10/16;11/15/2016;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Sacramento;California;95823;West;FUR-FU-10003731;Furniture;Furnishings;Eldon Expressions Wood and Plastic Desk Accessories, Oak;998;1;0;27944
5847;CA-2015-126725;11/05/16;11/21/2015;Standard Class;BS-11665;Brian Stugart;Consumer;United States;San Diego;California;92105;West;FUR-CH-10001708;Furniture;Chairs;Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;225568;2;2;28196
7583;CA-2015-142734;04/04/16;4/21/2015;Standard Class;DM-13345;Denise Monton;Corporate;United States;New York City;New York;10024;East;FUR-CH-10003968;Furniture;Chairs;Novimex Turbo Task Chair;127764;2;1;28392
2841;US-2014-125521;03/02/15;3/19/2014;Standard Class;CK-12325;Christine Kargatis;Home Office;United States;Chesapeake;Virginia;23320;South;FUR-CH-10003379;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;113992;4;0;28498
2076;CA-2014-131051;12/01/14;12/05/2014;Standard Class;TR-21325;Toby Ritter;Consumer;United States;San Francisco;California;94122;West;FUR-FU-10001861;Furniture;Furnishings;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;582;3;0;28518
5306;US-2016-168410;02/09/17;2/26/2016;Standard Class;BV-11245;Benjamin Venier;Corporate;United States;Oceanside;New York;11572;East;FUR-FU-10000629;Furniture;Furnishings;9-3/4 Diameter Round Wall Clock;6895;5;0;28959
3051;US-2017-148054;10/06/17;10/11/2017;Standard Class;NZ-18565;Nick Zandusky;Home Office;United States;Meridian;Idaho;83642;West;FUR-FU-10003247;Furniture;Furnishings;36X48 HARDFLOOR CHAIRMAT;4196;2;0;29372
52;CA-2015-115742;04/06/16;4/22/2015;Standard Class;DP-13000;Darren Powers;Consumer;United States;New Albany;Indiana;47150;Central;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;616;2;0;29568
1585;CA-2015-131338;08/09/15;08/12/2015;First Class;NP-18325;Naresj Patel;Consumer;United States;New York City;New York;10024;East;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;616;2;0;29568
5282;CA-2015-105158;09/05/15;09/10/2015;Standard Class;SP-20860;Sung Pak;Corporate;United States;Rochester;Minnesota;55901;Central;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;616;2;0;29568
5626;CA-2014-126683;09/05/16;10/01/2014;Second Class;PP-18955;Paul Prost;Home Office;United States;Seattle;Washington;98115;West;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;616;2;0;29568
7528;US-2017-106145;09/02/19;9/26/2017;Same Day;RA-19885;Ruben Ausman;Corporate;United States;San Francisco;California;94109;West;FUR-FU-10003829;Furniture;Furnishings;Stackable Trays;924;3;0;29568
1230;CA-2017-100013;11/06/17;11/11/2017;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Los Angeles;California;90045;West;FUR-FU-10001424;Furniture;Furnishings;Dax Clear Box Frame;873;1;0;29682
2161;CA-2016-141019;05/02/17;5/14/2016;Same Day;LH-17155;Logan Haushalter;Consumer;United States;Cincinnati;Ohio;45231;East;FUR-FU-10002937;Furniture;Furnishings;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";79384;1;2;29769
2292;CA-2015-149342;04/08/16;4/25/2015;Standard Class;TS-21160;Theresa Swint;Corporate;United States;Columbus;Georgia;31907;South;FUR-FU-10002937;Furniture;Furnishings;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";59538;6;0;29769
9653;CA-2016-107104;11/02/18;11/30/2016;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;Los Angeles;California;90045;West;FUR-FU-10002937;Furniture;Furnishings;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";59538;6;0;29769
9785;CA-2015-149748;05/07/17;06/02/2015;Second Class;EM-13825;Elizabeth Moffitt;Corporate;United States;Paterson;New Jersey;7501;East;FUR-FU-10001847;Furniture;Furnishings;Eldon Image Series Black Desk Accessories;828;2;0;29808
1510;CA-2017-103611;09/12/17;9/15/2017;First Class;JM-15535;Jessica Myrick;Consumer;United States;Los Angeles;California;90036;West;FUR-FU-10004270;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy;836;2;0;30096
5973;CA-2017-115105;02/06/17;02/11/2017;Standard Class;BD-11770;Bryan Davis;Consumer;United States;New York City;New York;10024;East;FUR-BO-10001811;Furniture;Bookcases;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;240784;1;2;30098
6783;CA-2017-121293;07/01/19;7/28/2017;Second Class;JC-15775;John Castell;Consumer;United States;Philadelphia;Pennsylvania;19143;East;FUR-FU-10000732;Furniture;Furnishings;Eldon 200 Class Desk Accessories;20096;4;2;30144
8743;US-2015-144771;10/02/15;10/04/2015;First Class;CK-12205;Chloris Kastensmidt;Consumer;United States;Hillsboro;Oregon;97123;West;FUR-FU-10000629;Furniture;Furnishings;9-3/4 Diameter Round Wall Clock;11032;1;2;30338
6404;CA-2017-125472;05/06/19;5/31/2017;First Class;BD-11725;Bruce Degenhardt;Consumer;United States;Lafayette;Louisiana;70506;South;FUR-FU-10001731;Furniture;Furnishings;Acrylic Self-Standing Desk Frames;801;3;0;30438
8892;CA-2016-162159;09/04/17;9/18/2016;First Class;CR-12625;Corey Roper;Home Office;United States;Columbus;Georgia;31907;South;FUR-CH-10001146;Furniture;Chairs;Global Value Mid-Back Manager's Chair, Gray;12178;2;0;30445
6582;CA-2016-169887;10/10/17;10/22/2016;Same Day;MS-17530;MaryBeth Skach;Consumer;United States;Seattle;Washington;98105;West;FUR-FU-10003095;Furniture;Furnishings;"Linden 12"" Wall Clock With Oak Frame";10194;3;0;30582
618;CA-2017-117947;08/06/18;8/23/2017;Second Class;NG-18355;Nat Gilpin;Corporate;United States;New York City;New York;10011;East;FUR-FU-10000010;Furniture;Furnishings;DAX Value U-Channel Document Frames, Easel Back;994;2;0;30814
717;CA-2014-130092;01/11/14;1/14/2014;First Class;SV-20365;Seth Vernon;Consumer;United States;Dover;Delaware;19901;East;FUR-FU-10000010;Furniture;Furnishings;DAX Value U-Channel Document Frames, Easel Back;994;2;0;30814
1504;CA-2016-100468;11/12/17;12/01/2016;Standard Class;AT-10435;Alyssa Tate;Home Office;United States;Los Angeles;California;90045;West;FUR-FU-10000010;Furniture;Furnishings;DAX Value U-Channel Document Frames, Easel Back;994;2;0;30814
5643;CA-2016-127985;04/01/16;04/05/2016;Second Class;DB-12910;Daniel Byrd;Home Office;United States;Columbus;Georgia;31907;South;FUR-FU-10003274;Furniture;Furnishings;Regeneration Desk Collection;704;4;0;30976
9155;CA-2016-132990;08/01/16;08/03/2016;Second Class;KM-16660;Khloe Miller;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10004864;Furniture;Furnishings;Eldon 500 Class Desk Accessories;19312;2;2;31382
